timestamp,entry_price,exit_price,entry_time,exit_time,rsi,bb_position,signal,predicted,actual,win,outcome,pnl,capital_after,regime_vol,regime_trend,hour,weekday,day_name
2023-05-07 06:30:00,28925.73,28914.55,2023-05-07 06:30:00,2023-05-07 06:45:00,58.236312450976705,upper,BUY_NO,DOWN,DOWN,True,WIN,94.0,33874.0,Medium,Weak,6,6,Sunday
2023-05-07 08:00:00,28936.45,28921.93,2023-05-07 08:00:00,2023-05-07 08:15:00,58.25471661232938,upper,BUY_NO,DOWN,DOWN,True,WIN,94.0,33968.0,Low,Weak,8,6,Sunday
2023-05-07 09:30:00,28811.89,28815.77,2023-05-07 09:30:00,2023-05-07 09:45:00,42.553189825844534,lower,BUY_YES,UP,UP,True,WIN,94.0,34062.0,Medium,Weak,9,6,Sunday
2023-05-07 10:00:00,28804.64,28825.03,2023-05-07 10:00:00,2023-05-07 10:15:00,41.82950687796666,lower,BUY_YES,UP,UP,True,WIN,94.0,34156.0,Low,Weak,10,6,Sunday
2023-05-07 11:00:00,28799.55,28764.59,2023-05-07 11:00:00,2023-05-07 11:15:00,42.41156409802315,lower,BUY_YES,UP,DOWN,False,LOSS,-102.0,34054.0,Low,Weak,11,6,Sunday
2023-05-07 11:15:00,28764.59,28845.3,2023-05-07 11:15:00,2023-05-07 11:30:00,38.44290974879826,lower,BUY_YES,UP,UP,True,WIN,94.0,34148.0,Low,Weak,11,6,Sunday
2023-05-07 12:30:00,28926.91,28919.07,2023-05-07 12:30:00,2023-05-07 12:45:00,59.5492825562909,upper,BUY_NO,DOWN,DOWN,True,WIN,94.0,34242.0,Medium,Weak,12,6,Sunday
2023-05-07 12:45:00,28919.07,28902.86,2023-05-07 12:45:00,2023-05-07 13:00:00,58.32691509051805,upper,BUY_NO,DOWN,DOWN,True,WIN,94.0,34336.0,Low,Weak,12,6,Sunday
2023-05-07 13:30:00,28949.99,28920.0,2023-05-07 13:30:00,2023-05-07 13:45:00,61.421431026427605,upper,BUY_NO,DOWN,DOWN,True,WIN,94.0,34430.0,Low,Weak,13,6,Sunday
2023-05-07 14:30:00,29006.32,29045.71,2023-05-07 14:30:00,2023-05-07 14:45:00,65.05563784384604,upper,BUY_NO,DOWN,UP,False,LOSS,-102.0,34328.0,Medium,Weak,14,6,Sunday
2023-05-07 14:45:00,29045.71,29000.0,2023-05-07 14:45:00,2023-05-07 15:00:00,68.2962440124823,upper,BUY_NO,DOWN,DOWN,True,WIN,94.0,34422.0,Medium,Weak,14,6,Sunday
2023-05-07 15:00:00,29000.0,28941.16,2023-05-07 15:00:00,2023-05-07 15:15:00,61.20319215997837,upper,BUY_NO,DOWN,DOWN,True,WIN,94.0,34516.0,Medium,Weak,15,6,Sunday
2023-05-07 18:45:00,28857.62,28823.22,2023-05-07 18:45:00,2023-05-07 19:00:00,42.992644536625704,lower,BUY_YES,UP,DOWN,False,LOSS,-102.0,34414.0,Medium,Weak,18,6,Sunday
2023-05-07 19:00:00,28823.22,28865.48,2023-05-07 19:00:00,2023-05-07 19:15:00,39.60635563442854,lower,BUY_YES,UP,UP,True,WIN,94.0,34508.0,Medium,Weak,19,6,Sunday
2023-05-07 21:30:00,28816.46,28772.83,2023-05-07 21:30:00,2023-05-07 21:45:00,40.42615828597449,lower,BUY_YES,UP,DOWN,False,LOSS,-102.0,34406.0,Medium,Weak,21,6,Sunday
2023-05-07 21:45:00,28772.83,28778.46,2023-05-07 21:45:00,2023-05-07 22:00:00,36.79682001238974,lower,BUY_YES,UP,UP,True,WIN,94.0,34500.0,Medium,Weak,21,6,Sunday
2023-05-07 22:00:00,28778.46,28803.96,2023-05-07 22:00:00,2023-05-07 22:15:00,37.57562202521878,lower,BUY_YES,UP,UP,True,WIN,94.0,34594.0,Medium,Weak,22,6,Sunday
2023-05-07 22:15:00,28803.96,28765.7,2023-05-07 22:15:00,2023-05-07 22:30:00,41.11486423749962,lower,BUY_YES,UP,DOWN,False,LOSS,-102.0,34492.0,Medium,Weak,22,6,Sunday
2023-05-07 22:30:00,28765.7,28739.22,2023-05-07 22:30:00,2023-05-07 22:45:00,37.66440689135016,lower,BUY_YES,UP,DOWN,False,LOSS,-102.0,34390.0,Medium,Weak,22,6,Sunday
2023-05-07 22:45:00,28739.22,28749.77,2023-05-07 22:45:00,2023-05-07 23:00:00,35.447146104775825,lower,BUY_YES,UP,UP,True,WIN,94.0,34484.0,Medium,Weak,22,6,Sunday
2023-05-07 23:00:00,28749.77,28739.81,2023-05-07 23:00:00,2023-05-07 23:15:00,37.03747497185214,lower,BUY_YES,UP,DOWN,False,LOSS,-102.0,34382.0,Medium,Weak,23,6,Sunday
2023-05-07 23:15:00,28739.81,28666.92,2023-05-07 23:15:00,2023-05-07 23:30:00,36.13245019350525,lower,BUY_YES,UP,DOWN,False,LOSS,-102.0,34280.0,Medium,Weak,23,6,Sunday
2023-05-07 23:30:00,28666.92,28430.1,2023-05-07 23:30:00,2023-05-07 23:45:00,30.29770239002893,lower,BUY_YES,UP,DOWN,False,LOSS,-102.0,34178.0,Medium,Weak,23,6,Sunday
2023-05-07 23:45:00,28430.1,28555.82,2023-05-07 23:45:00,2023-05-08 00:00:00,19.359371766863674,lower,BUY_YES,UP,UP,True,WIN,94.0,34272.0,Medium,Strong,23,6,Sunday
2023-05-08 00:00:00,28555.82,28585.07,2023-05-08 00:00:00,2023-05-08 00:15:00,33.15603946297949,lower,BUY_YES,UP,UP,True,WIN,94.0,34366.0,Medium,Strong,0,0,Monday
2023-05-08 00:15:00,28585.07,28602.97,2023-05-08 00:15:00,2023-05-08 00:30:00,35.90367796035231,lower,BUY_YES,UP,UP,True,WIN,94.0,34460.0,Medium,Strong,0,0,Monday
2023-05-08 00:30:00,28602.97,28572.17,2023-05-08 00:30:00,2023-05-08 00:45:00,37.59425071072474,lower,BUY_YES,UP,DOWN,False,LOSS,-102.0,34358.0,Medium,Strong,0,0,Monday
2023-05-08 00:45:00,28572.17,28541.69,2023-05-08 00:45:00,2023-05-08 01:00:00,35.8424649459068,lower,BUY_YES,UP,DOWN,False,LOSS,-102.0,34256.0,Medium,Strong,0,0,Monday
2023-05-08 01:00:00,28541.69,28458.88,2023-05-08 01:00:00,2023-05-08 01:15:00,34.14673134128515,lower,BUY_YES,UP,DOWN,False,LOSS,-102.0,34154.0,Medium,Strong,1,0,Monday
2023-05-08 01:15:00,28458.88,28102.61,2023-05-08 01:15:00,2023-05-08 01:30:00,29.994732227722054,lower,BUY_YES,UP,DOWN,False,LOSS,-102.0,34052.0,Medium,Strong,1,0,Monday
2023-05-08 01:30:00,28102.61,28220.34,2023-05-08 01:30:00,2023-05-08 01:45:00,19.186016727824594,lower,BUY_YES,UP,UP,True,WIN,94.0,34146.0,Medium,Strong,1,0,Monday
2023-05-08 01:45:00,28220.34,28256.42,2023-05-08 01:45:00,2023-05-08 02:00:00,28.371603407230708,lower,BUY_YES,UP,UP,True,WIN,94.0,34240.0,Medium,Strong,1,0,Monday
2023-05-08 02:00:00,28256.42,28239.83,2023-05-08 02:00:00,2023-05-08 02:15:00,30.961461933254327,lower,BUY_YES,UP,DOWN,False,LOSS,-102.0,34138.0,Medium,Strong,2,0,Monday
2023-05-08 02:15:00,28239.83,28239.84,2023-05-08 02:15:00,2023-05-08 02:30:00,30.41687163915921,lower,BUY_YES,UP,UP,True,WIN,94.0,34232.0,Medium,Strong,2,0,Monday
2023-05-08 02:30:00,28239.84,28284.98,2023-05-08 02:30:00,2023-05-08 02:45:00,30.41766612420419,lower,BUY_YES,UP,UP,True,WIN,94.0,34326.0,Medium,Strong,2,0,Monday
2023-05-08 03:00:00,28228.72,28157.33,2023-05-08 03:00:00,2023-05-08 03:15:00,31.83008921570881,lower,BUY_YES,UP,DOWN,False,LOSS,-102.0,34224.0,Medium,Strong,3,0,Monday
2023-05-08 03:15:00,28157.33,28090.79,2023-05-08 03:15:00,2023-05-08 03:30:00,29.199412315322206,lower,BUY_YES,UP,DOWN,False,LOSS,-102.0,34122.0,Medium,Strong,3,0,Monday
2023-05-08 03:30:00,28090.79,28199.71,2023-05-08 03:30:00,2023-05-08 03:45:00,26.962638156118047,lower,BUY_YES,UP,UP,True,WIN,94.0,34216.0,Medium,Strong,3,0,Monday
2023-05-08 07:30:00,28099.98,27975.48,2023-05-08 07:30:00,2023-05-08 07:45:00,36.218981026460014,lower,BUY_YES,UP,DOWN,False,LOSS,-102.0,34114.0,Medium,Strong,7,0,Monday
2023-05-08 07:45:00,27975.48,27885.91,2023-05-08 07:45:00,2023-05-08 08:00:00,29.797343276993388,lower,BUY_YES,UP,DOWN,False,LOSS,-102.0,34012.0,Medium,Strong,7,0,Monday
2023-05-08 08:00:00,27885.91,27931.44,2023-05-08 08:00:00,2023-05-08 08:15:00,26.198492908291726,lower,BUY_YES,UP,UP,True,WIN,94.0,34106.0,Medium,Strong,8,0,Monday
2023-05-08 08:15:00,27931.44,27892.58,2023-05-08 08:15:00,2023-05-08 08:30:00,30.77534428474077,lower,BUY_YES,UP,DOWN,False,LOSS,-102.0,34004.0,Medium,Strong,8,0,Monday
2023-05-08 08:30:00,27892.58,27704.94,2023-05-08 08:30:00,2023-05-08 08:45:00,29.11568687690614,lower,BUY_YES,UP,DOWN,False,LOSS,-102.0,33902.0,Medium,Strong,8,0,Monday
2023-05-08 08:45:00,27704.94,27790.96,2023-05-08 08:45:00,2023-05-08 09:00:00,22.73901020651951,lower,BUY_YES,UP,UP,True,WIN,94.0,33996.0,Medium,Strong,8,0,Monday
2023-05-08 09:00:00,27790.96,27887.25,2023-05-08 09:00:00,2023-05-08 09:15:00,30.277729542507316,lower,BUY_YES,UP,UP,True,WIN,94.0,34090.0,Medium,Strong,9,0,Monday
2023-05-08 09:30:00,27854.99,27914.94,2023-05-08 09:30:00,2023-05-08 09:45:00,36.23961913086007,lower,BUY_YES,UP,UP,True,WIN,94.0,34184.0,Medium,Strong,9,0,Monday
2023-05-08 12:45:00,27766.81,27852.88,2023-05-08 12:45:00,2023-05-08 13:00:00,34.13110205530418,lower,BUY_YES,UP,UP,True,WIN,94.0,34278.0,Medium,Strong,12,0,Monday
2023-05-08 14:00:00,27803.34,27782.73,2023-05-08 14:00:00,2023-05-08 14:15:00,40.23018261320999,lower,BUY_YES,UP,DOWN,False,LOSS,-102.0,34176.0,Medium,Strong,14,0,Monday
2023-05-08 14:15:00,27782.73,27846.69,2023-05-08 14:15:00,2023-05-08 14:30:00,38.97840494184823,lower,BUY_YES,UP,UP,True,WIN,94.0,34270.0,Medium,Strong,14,0,Monday
2023-05-08 17:30:00,27760.75,27530.0,2023-05-08 17:30:00,2023-05-08 17:45:00,38.576819018118684,lower,BUY_YES,UP,DOWN,False,LOSS,-102.0,34168.0,Medium,Strong,17,0,Monday
2023-05-08 17:45:00,27530.0,27454.5,2023-05-08 17:45:00,2023-05-08 18:00:00,27.541293959616837,lower,BUY_YES,UP,DOWN,False,LOSS,-102.0,34066.0,Medium,Strong,17,0,Monday
2023-05-08 18:00:00,27454.5,27519.99,2023-05-08 18:00:00,2023-05-08 18:15:00,25.01936527848102,lower,BUY_YES,UP,UP,True,WIN,94.0,34160.0,Medium,Strong,18,0,Monday
2023-05-08 18:15:00,27519.99,27531.42,2023-05-08 18:15:00,2023-05-08 18:30:00,30.927700109072433,lower,BUY_YES,UP,UP,True,WIN,94.0,34254.0,Medium,Strong,18,0,Monday
2023-05-08 18:30:00,27531.42,27475.26,2023-05-08 18:30:00,2023-05-08 18:45:00,31.93577046301742,lower,BUY_YES,UP,DOWN,False,LOSS,-102.0,34152.0,Medium,Strong,18,0,Monday
2023-05-08 18:45:00,27475.26,27395.43,2023-05-08 18:45:00,2023-05-08 19:00:00,29.646359056464632,lower,BUY_YES,UP,DOWN,False,LOSS,-102.0,34050.0,Medium,Strong,18,0,Monday
2023-05-08 19:00:00,27395.43,27494.28,2023-05-08 19:00:00,2023-05-08 19:15:00,26.714657435086764,lower,BUY_YES,UP,UP,True,WIN,94.0,34144.0,Medium,Strong,19,0,Monday
2023-05-08 19:15:00,27494.28,27422.08,2023-05-08 19:15:00,2023-05-08 19:30:00,35.252821202600984,lower,BUY_YES,UP,DOWN,False,LOSS,-102.0,34042.0,Medium,Strong,19,0,Monday
2023-05-08 19:30:00,27422.08,27340.72,2023-05-08 19:30:00,2023-05-08 19:45:00,32.29340276751836,lower,BUY_YES,UP,DOWN,False,LOSS,-102.0,33940.0,Medium,Strong,19,0,Monday
2023-05-08 19:45:00,27340.72,27413.09,2023-05-08 19:45:00,2023-05-08 20:00:00,29.307662009794683,lower,BUY_YES,UP,UP,True,WIN,94.0,34034.0,Medium,Strong,19,0,Monday
2023-05-08 20:00:00,27413.09,27476.14,2023-05-08 20:00:00,2023-05-08 20:15:00,35.059251646102496,lower,BUY_YES,UP,UP,True,WIN,94.0,34128.0,Medium,Strong,20,0,Monday
2023-05-09 06:00:00,27480.87,27484.62,2023-05-09 06:00:00,2023-05-09 06:15:00,37.73681657256276,lower,BUY_YES,UP,UP,True,WIN,94.0,34222.0,Medium,Weak,6,1,Tuesday
2023-05-09 06:15:00,27484.62,27515.08,2023-05-09 06:15:00,2023-05-09 06:30:00,38.21917103016836,lower,BUY_YES,UP,UP,True,WIN,94.0,34316.0,Medium,Weak,6,1,Tuesday
2023-05-09 06:30:00,27515.08,27547.76,2023-05-09 06:30:00,2023-05-09 06:45:00,42.14015912903565,lower,BUY_YES,UP,UP,True,WIN,94.0,34410.0,Medium,Weak,6,1,Tuesday
2023-05-09 07:45:00,27666.64,27628.16,2023-05-09 07:45:00,2023-05-09 08:00:00,58.75897491609781,upper,BUY_NO,DOWN,DOWN,True,WIN,94.0,34504.0,Medium,Weak,7,1,Tuesday
2023-05-09 11:45:00,27678.31,27758.22,2023-05-09 11:45:00,2023-05-09 12:00:00,59.96448252414787,upper,BUY_NO,DOWN,UP,False,LOSS,-102.0,34402.0,Medium,Weak,11,1,Tuesday
2023-05-09 12:00:00,27758.22,27770.0,2023-05-09 12:00:00,2023-05-09 12:15:00,66.5447643112509,upper,BUY_NO,DOWN,UP,False,LOSS,-102.0,34300.0,Medium,Weak,12,1,Tuesday
2023-05-09 12:15:00,27770.0,27737.45,2023-05-09 12:15:00,2023-05-09 12:30:00,67.39552058228588,upper,BUY_NO,DOWN,DOWN,True,WIN,94.0,34394.0,Medium,Weak,12,1,Tuesday
2023-05-09 12:30:00,27737.45,27758.34,2023-05-09 12:30:00,2023-05-09 12:45:00,62.65437944394966,upper,BUY_NO,DOWN,UP,False,LOSS,-102.0,34292.0,Medium,Weak,12,1,Tuesday
2023-05-09 12:45:00,27758.34,27777.9,2023-05-09 12:45:00,2023-05-09 13:00:00,64.38596959615376,upper,BUY_NO,DOWN,UP,False,LOSS,-102.0,34190.0,Medium,Weak,12,1,Tuesday
2023-05-09 13:00:00,27777.9,27707.33,2023-05-09 13:00:00,2023-05-09 13:15:00,65.97670130681027,upper,BUY_NO,DOWN,DOWN,True,WIN,94.0,34284.0,Medium,Weak,13,1,Tuesday
2023-05-09 14:00:00,27466.5,27416.14,2023-05-09 14:00:00,2023-05-09 14:15:00,34.95749431610483,lower,BUY_YES,UP,DOWN,False,LOSS,-102.0,34182.0,Medium,Weak,14,1,Tuesday
2023-05-09 14:15:00,27416.14,27559.32,2023-05-09 14:15:00,2023-05-09 14:30:00,32.122362366753265,lower,BUY_YES,UP,UP,True,WIN,94.0,34276.0,Medium,Weak,14,1,Tuesday
2023-05-09 15:00:00,27472.47,27490.01,2023-05-09 15:00:00,2023-05-09 15:15:00,40.10086056673921,lower,BUY_YES,UP,UP,True,WIN,94.0,34370.0,Medium,Weak,15,1,Tuesday
2023-05-09 15:15:00,27490.01,27493.33,2023-05-09 15:15:00,2023-05-09 15:30:00,41.66147839994085,lower,BUY_YES,UP,UP,True,WIN,94.0,34464.0,Medium,Weak,15,1,Tuesday
2023-05-09 15:45:00,27400.39,27449.58,2023-05-09 15:45:00,2023-05-09 16:00:00,36.20371798707405,lower,BUY_YES,UP,UP,True,WIN,94.0,34558.0,Medium,Weak,15,1,Tuesday
2023-05-09 16:00:00,27449.58,27453.59,2023-05-09 16:00:00,2023-05-09 16:15:00,40.83656386233822,lower,BUY_YES,UP,UP,True,WIN,94.0,34652.0,Medium,Weak,16,1,Tuesday
2023-05-09 19:45:00,27716.32,27653.41,2023-05-09 19:45:00,2023-05-09 20:00:00,58.42161354868452,upper,BUY_NO,DOWN,DOWN,True,WIN,94.0,34746.0,Medium,Weak,19,1,Tuesday
2023-05-10 00:15:00,27770.01,27773.44,2023-05-10 00:15:00,2023-05-10 00:30:00,65.70872315278118,upper,BUY_NO,DOWN,UP,False,LOSS,-102.0,34644.0,Medium,Weak,0,2,Wednesday
2023-05-10 00:30:00,27773.44,27747.06,2023-05-10 00:30:00,2023-05-10 00:45:00,65.94818832538812,upper,BUY_NO,DOWN,DOWN,True,WIN,94.0,34738.0,Medium,Weak,0,2,Wednesday
2023-05-10 00:45:00,27747.06,27739.38,2023-05-10 00:45:00,2023-05-10 01:00:00,62.342342339964574,upper,BUY_NO,DOWN,DOWN,True,WIN,94.0,34832.0,Medium,Weak,0,2,Wednesday
2023-05-10 01:00:00,27739.38,27750.01,2023-05-10 01:00:00,2023-05-10 01:15:00,61.29164723475268,upper,BUY_NO,DOWN,UP,False,LOSS,-102.0,34730.0,Medium,Weak,1,2,Wednesday
2023-05-10 01:15:00,27750.01,27687.7,2023-05-10 01:15:00,2023-05-10 01:30:00,62.240239442804864,upper,BUY_NO,DOWN,DOWN,True,WIN,94.0,34824.0,Medium,Weak,1,2,Wednesday
2023-05-10 06:00:00,27610.16,27604.38,2023-05-10 06:00:00,2023-05-10 06:15:00,40.090157801234525,lower,BUY_YES,UP,DOWN,False,LOSS,-102.0,34722.0,Low,Weak,6,2,Wednesday
2023-05-10 06:15:00,27604.38,27615.06,2023-05-10 06:15:00,2023-05-10 06:30:00,39.342088285600354,lower,BUY_YES,UP,UP,True,WIN,94.0,34816.0,Low,Weak,6,2,Wednesday
2023-05-10 06:30:00,27615.06,27628.27,2023-05-10 06:30:00,2023-05-10 06:45:00,41.51372054421353,lower,BUY_YES,UP,UP,True,WIN,94.0,34910.0,Low,Weak,6,2,Wednesday
2023-05-10 07:00:00,27601.19,27542.93,2023-05-10 07:00:00,2023-05-10 07:15:00,40.14210492427456,lower,BUY_YES,UP,DOWN,False,LOSS,-102.0,34808.0,Low,Weak,7,2,Wednesday
2023-05-10 07:15:00,27542.93,27542.81,2023-05-10 07:15:00,2023-05-10 07:30:00,33.13256264974795,lower,BUY_YES,UP,DOWN,False,LOSS,-102.0,34706.0,Low,Weak,7,2,Wednesday
2023-05-10 07:30:00,27542.81,27542.26,2023-05-10 07:30:00,2023-05-10 07:45:00,33.11973426991706,lower,BUY_YES,UP,DOWN,False,LOSS,-102.0,34604.0,Low,Weak,7,2,Wednesday
2023-05-10 07:45:00,27542.26,27565.53,2023-05-10 07:45:00,2023-05-10 08:00:00,33.05655995139077,lower,BUY_YES,UP,UP,True,WIN,94.0,34698.0,Low,Weak,7,2,Wednesday
2023-05-10 08:00:00,27565.53,27563.22,2023-05-10 08:00:00,2023-05-10 08:15:00,38.40942571929952,lower,BUY_YES,UP,DOWN,False,LOSS,-102.0,34596.0,Low,Weak,8,2,Wednesday
2023-05-10 08:15:00,27563.22,27549.6,2023-05-10 08:15:00,2023-05-10 08:30:00,38.08387419820501,lower,BUY_YES,UP,DOWN,False,LOSS,-102.0,34494.0,Low,Weak,8,2,Wednesday
2023-05-10 08:30:00,27549.6,27572.48,2023-05-10 08:30:00,2023-05-10 08:45:00,36.13893055118333,lower,BUY_YES,UP,UP,True,WIN,94.0,34588.0,Low,Weak,8,2,Wednesday
2023-05-10 11:45:00,27677.09,27687.07,2023-05-10 11:45:00,2023-05-10 12:00:00,61.86796631142513,upper,BUY_NO,DOWN,UP,False,LOSS,-102.0,34486.0,Low,Weak,11,2,Wednesday
2023-05-10 12:00:00,27687.07,27717.12,2023-05-10 12:00:00,2023-05-10 12:15:00,63.07989685011009,upper,BUY_NO,DOWN,UP,False,LOSS,-102.0,34384.0,Low,Weak,12,2,Wednesday
2023-05-10 12:15:00,27717.12,27996.4,2023-05-10 12:15:00,2023-05-10 12:30:00,66.52935198139596,upper,BUY_NO,DOWN,UP,False,LOSS,-102.0,34282.0,Low,Weak,12,2,Wednesday
2023-05-10 12:30:00,27996.4,28175.28,2023-05-10 12:30:00,2023-05-10 12:45:00,82.70358574482304,upper,BUY_NO,DOWN,UP,False,LOSS,-102.0,34180.0,Medium,Strong,12,2,Wednesday
2023-05-10 12:45:00,28175.28,28143.5,2023-05-10 12:45:00,2023-05-10 13:00:00,87.02759584179853,upper,BUY_NO,DOWN,DOWN,True,WIN,94.0,34274.0,Medium,Strong,12,2,Wednesday
2023-05-10 13:00:00,28143.5,28104.05,2023-05-10 13:00:00,2023-05-10 13:15:00,83.0550103875601,upper,BUY_NO,DOWN,DOWN,True,WIN,94.0,34368.0,Medium,Strong,13,2,Wednesday
2023-05-10 13:15:00,28104.05,28153.67,2023-05-10 13:15:00,2023-05-10 13:30:00,78.27823226137032,upper,BUY_NO,DOWN,UP,False,LOSS,-102.0,34266.0,Medium,Strong,13,2,Wednesday
2023-05-10 13:30:00,28153.67,28169.76,2023-05-10 13:30:00,2023-05-10 13:45:00,79.8481556795378,upper,BUY_NO,DOWN,UP,False,LOSS,-102.0,34164.0,Medium,Strong,13,2,Wednesday
2023-05-10 13:45:00,28169.76,28175.4,2023-05-10 13:45:00,2023-05-10 14:00:00,80.34424179341767,upper,BUY_NO,DOWN,UP,False,LOSS,-102.0,34062.0,Medium,Strong,13,2,Wednesday
2023-05-10 14:00:00,28175.4,28197.27,2023-05-10 14:00:00,2023-05-10 14:15:00,80.52521847012073,upper,BUY_NO,DOWN,UP,False,LOSS,-102.0,33960.0,Medium,Strong,14,2,Wednesday
2023-05-10 14:15:00,28197.27,28114.99,2023-05-10 14:15:00,2023-05-10 14:30:00,81.24628363282756,upper,BUY_NO,DOWN,DOWN,True,WIN,94.0,34054.0,Medium,Strong,14,2,Wednesday
2023-05-10 16:15:00,28290.0,28194.87,2023-05-10 16:15:00,2023-05-10 16:30:00,74.52148753183295,upper,BUY_NO,DOWN,DOWN,True,WIN,94.0,34148.0,Medium,Strong,16,2,Wednesday
2023-05-10 17:00:00,27878.28,27157.13,2023-05-10 17:00:00,2023-05-10 17:15:00,42.147919325310106,lower,BUY_YES,UP,DOWN,False,LOSS,-102.0,34046.0,Medium,Strong,17,2,Wednesday
2023-05-10 17:15:00,27157.13,27337.9,2023-05-10 17:15:00,2023-05-10 17:30:00,22.8034856149565,lower,BUY_YES,UP,UP,True,WIN,94.0,34140.0,Medium,Strong,17,2,Wednesday
2023-05-10 17:30:00,27337.9,27498.72,2023-05-10 17:30:00,2023-05-10 17:45:00,31.313611704239193,lower,BUY_YES,UP,UP,True,WIN,94.0,34234.0,Medium,Strong,17,2,Wednesday
2023-05-10 17:45:00,27498.72,27360.3,2023-05-10 17:45:00,2023-05-10 18:00:00,37.875100421277416,lower,BUY_YES,UP,DOWN,False,LOSS,-102.0,34132.0,Medium,Strong,17,2,Wednesday
2023-05-10 18:00:00,27360.3,27464.97,2023-05-10 18:00:00,2023-05-10 18:15:00,34.79417151997207,lower,BUY_YES,UP,UP,True,WIN,94.0,34226.0,Medium,Strong,18,2,Wednesday
2023-05-10 18:15:00,27464.97,27461.68,2023-05-10 18:15:00,2023-05-10 18:30:00,38.845210494704205,lower,BUY_YES,UP,DOWN,False,LOSS,-102.0,34124.0,Medium,Strong,18,2,Wednesday
2023-05-10 18:30:00,27461.68,27432.18,2023-05-10 18:30:00,2023-05-10 18:45:00,38.763690624373446,lower,BUY_YES,UP,DOWN,False,LOSS,-102.0,34022.0,Medium,Strong,18,2,Wednesday
2023-05-10 18:45:00,27432.18,27650.15,2023-05-10 18:45:00,2023-05-10 19:00:00,37.99376437318263,lower,BUY_YES,UP,UP,True,WIN,94.0,34116.0,Medium,Strong,18,2,Wednesday
2023-05-11 00:30:00,27473.78,27515.09,2023-05-11 00:30:00,2023-05-11 00:45:00,39.17084453630444,lower,BUY_YES,UP,UP,True,WIN,94.0,34210.0,Medium,Strong,0,3,Thursday
2023-05-11 02:45:00,27503.66,27416.66,2023-05-11 02:45:00,2023-05-11 03:00:00,41.53280274370279,lower,BUY_YES,UP,DOWN,False,LOSS,-102.0,34108.0,Medium,Strong,2,3,Thursday
2023-05-11 03:00:00,27416.66,27445.23,2023-05-11 03:00:00,2023-05-11 03:15:00,35.273731724938486,lower,BUY_YES,UP,UP,True,WIN,94.0,34202.0,Medium,Strong,3,3,Thursday
2023-05-11 03:15:00,27445.23,27455.19,2023-05-11 03:15:00,2023-05-11 03:30:00,38.54883093630286,lower,BUY_YES,UP,UP,True,WIN,94.0,34296.0,Medium,Strong,3,3,Thursday
2023-05-11 03:30:00,27455.19,27446.9,2023-05-11 03:30:00,2023-05-11 03:45:00,39.69443634123188,lower,BUY_YES,UP,DOWN,False,LOSS,-102.0,34194.0,Medium,Strong,3,3,Thursday
2023-05-11 03:45:00,27446.9,27482.19,2023-05-11 03:45:00,2023-05-11 04:00:00,39.04203148163505,lower,BUY_YES,UP,UP,True,WIN,94.0,34288.0,Medium,Strong,3,3,Thursday
2023-05-11 04:15:00,27416.93,27442.98,2023-05-11 04:15:00,2023-05-11 04:30:00,38.00938903865138,lower,BUY_YES,UP,UP,True,WIN,94.0,34382.0,Medium,Strong,4,3,Thursday
2023-05-11 04:30:00,27442.98,27493.55,2023-05-11 04:30:00,2023-05-11 04:45:00,41.1093923774277,lower,BUY_YES,UP,UP,True,WIN,94.0,34476.0,Medium,Strong,4,3,Thursday
2023-05-11 08:00:00,27406.0,27406.3,2023-05-11 08:00:00,2023-05-11 08:15:00,38.54638049043643,lower,BUY_YES,UP,UP,True,WIN,94.0,34570.0,Medium,Strong,8,3,Thursday
2023-05-11 08:15:00,27406.3,27403.99,2023-05-11 08:15:00,2023-05-11 08:30:00,38.59078944639318,lower,BUY_YES,UP,DOWN,False,LOSS,-102.0,34468.0,Medium,Strong,8,3,Thursday
2023-05-11 08:30:00,27403.99,27390.46,2023-05-11 08:30:00,2023-05-11 08:45:00,38.36091670168373,lower,BUY_YES,UP,DOWN,False,LOSS,-102.0,34366.0,Medium,Strong,8,3,Thursday
2023-05-11 08:45:00,27390.46,27389.85,2023-05-11 08:45:00,2023-05-11 09:00:00,36.971780946817965,lower,BUY_YES,UP,DOWN,False,LOSS,-102.0,34264.0,Medium,Strong,8,3,Thursday
2023-05-11 09:00:00,27389.85,27399.03,2023-05-11 09:00:00,2023-05-11 09:15:00,36.906890630304126,lower,BUY_YES,UP,UP,True,WIN,94.0,34358.0,Medium,Strong,9,3,Thursday
2023-05-11 09:15:00,27399.03,27436.63,2023-05-11 09:15:00,2023-05-11 09:30:00,38.65194064963718,lower,BUY_YES,UP,UP,True,WIN,94.0,34452.0,Medium,Strong,9,3,Thursday
2023-05-11 12:00:00,27515.86,27537.64,2023-05-11 12:00:00,2023-05-11 12:15:00,58.75005540358616,upper,BUY_NO,DOWN,UP,False,LOSS,-102.0,34350.0,Medium,Strong,12,3,Thursday
2023-05-11 12:15:00,27537.64,27355.87,2023-05-11 12:15:00,2023-05-11 12:30:00,61.214795785460886,upper,BUY_NO,DOWN,DOWN,True,WIN,94.0,34444.0,Medium,Strong,12,3,Thursday
2023-05-11 12:30:00,27355.87,27399.0,2023-05-11 12:30:00,2023-05-11 12:45:00,39.82673112971954,lower,BUY_YES,UP,UP,True,WIN,94.0,34538.0,Medium,Strong,12,3,Thursday
