# Precision Temporal Analysis Matrix
# Baseline WR: 54.88%
hour,day_name,quarter,trades,wins,losses,win_rate,total_pnl,avg_pnl,sharpe,best_trade,worst_trade,profit_factor
20,Thursday,Q4,65,43,22,66.15384615384615,19.7,0.3030769230769231,6.071142172543185,0.98,-1.02,1.8778966131907306
19,Friday,Q4,62,41,21,66.12903225806451,18.759999999999998,0.3025806451612903,6.0578256202814424,0.98,-1.02,1.8758169934640525
7,Sunday,Q1,62,41,21,66.12903225806451,18.759999999999998,0.3025806451612903,6.057825620281444,0.98,-1.02,1.8758169934640525
16,Wednesday,Q1,56,37,19,66.07142857142857,16.88,0.30142857142857143,6.026963309191401,0.98,-1.02,1.8710010319917434
20,Friday,Q4,56,37,19,66.07142857142857,16.88,0.30142857142857143,6.026963309191401,0.98,-1.02,1.8710010319917434
17,Saturday,Q1,53,35,18,66.0377358490566,15.94,0.30075471698113204,6.00894481998758,0.98,-1.02,1.868191721132897
1,Saturday,Q1,47,31,16,65.95744680851064,14.059999999999999,0.29914893617021276,5.966105184778488,0.98,-1.02,1.8615196078431373
3,Sunday,Q4,41,27,14,65.85365853658537,12.18,0.2970731707317073,5.910931034199005,0.98,-1.02,1.8529411764705885
3,Monday,Q2,41,27,14,65.85365853658537,12.18,0.2970731707317073,5.910931034199005,0.98,-1.02,1.8529411764705885
0,Monday,Q3,41,27,14,65.85365853658537,12.18,0.2970731707317073,5.910931034199004,0.98,-1.02,1.8529411764705885
4,Sunday,Q2,35,23,12,65.71428571428571,10.299999999999999,0.29428571428571426,5.837199768614773,0.98,-1.02,1.8415032679738568
2,Sunday,Q4,64,42,22,65.625,18.72,0.2925,5.836689402548176,0.98,-1.02,1.8342245989304813
8,Saturday,Q4,55,36,19,65.45454545454545,15.899999999999999,0.28909090909090907,5.754413222136595,0.98,-1.02,1.8204334365325072
19,Tuesday,Q2,55,36,19,65.45454545454545,15.899999999999999,0.28909090909090907,5.754413222136596,0.98,-1.02,1.8204334365325072
20,Saturday,Q1,52,34,18,65.38461538461539,14.959999999999999,0.2876923076923077,5.7207864350889235,0.98,-1.02,1.8148148148148144
23,Friday,Q2,49,32,17,65.3061224489796,14.02,0.2861224489795918,5.683129849471537,0.98,-1.02,1.8085351787773933
5,Saturday,Q4,49,32,17,65.3061224489796,14.02,0.2861224489795918,5.6831298494715385,0.98,-1.02,1.8085351787773933
5,Friday,Q4,72,47,25,65.27777777777779,20.56,0.28555555555555556,5.689623644003343,0.98,-1.02,1.8062745098039208
6,Friday,Q1,63,41,22,65.07936507936508,17.74,0.28158730158730155,5.597477458450695,0.98,-1.02,1.790552584670232
12,Monday,Q4,60,39,21,65.0,16.799999999999997,0.27999999999999997,5.560759955442357,0.98,-1.02,1.7843137254901953
4,Friday,Q1,60,39,21,65.0,16.799999999999997,0.27999999999999997,5.560759955442356,0.98,-1.02,1.7843137254901953
13,Monday,Q1,54,35,19,64.81481481481481,14.919999999999998,0.27629629629629626,5.4753954651568995,0.98,-1.02,1.769865841073271
12,Monday,Q2,54,35,19,64.81481481481481,14.919999999999998,0.27629629629629626,5.475395465156901,0.98,-1.02,1.769865841073271
13,Saturday,Q4,71,46,25,64.7887323943662,19.58,0.2757746478873239,5.476461633842081,0.98,-1.02,1.7678431372549013
21,Wednesday,Q1,48,31,17,64.58333333333334,13.04,0.27166666666666667,5.369292094537038,0.98,-1.02,1.7520184544406
0,Tuesday,Q2,62,40,22,64.51612903225806,16.759999999999998,0.27032258064516124,5.3532581584075665,0.98,-1.02,1.7468805704099826
1,Thursday,Q2,62,40,22,64.51612903225806,16.759999999999998,0.27032258064516124,5.353258158407567,0.98,-1.02,1.7468805704099826
3,Friday,Q2,62,40,22,64.51612903225806,16.759999999999998,0.27032258064516124,5.353258158407567,0.98,-1.02,1.7468805704099826
2,Tuesday,Q2,59,38,21,64.40677966101694,15.819999999999999,0.268135593220339,5.304072613756452,0.98,-1.02,1.7385620915032671
16,Saturday,Q1,73,47,26,64.38356164383562,19.54,0.2676712328767123,5.302860605896089,0.98,-1.02,1.736802413273001
6,Wednesday,Q4,84,54,30,64.28571428571429,22.32,0.26571428571428574,5.265656473341011,0.98,-1.02,1.729411764705882
5,Sunday,Q2,56,36,20,64.28571428571429,14.879999999999999,0.2657142857142857,5.24977210389719,0.98,-1.02,1.7294117647058818
3,Saturday,Q4,42,27,15,64.28571428571429,11.16,0.26571428571428574,5.233839526626336,0.98,-1.02,1.7294117647058826
20,Tuesday,Q2,56,36,20,64.28571428571429,14.879999999999999,0.2657142857142857,5.24977210389719,0.98,-1.02,1.7294117647058818
23,Friday,Q1,56,36,20,64.28571428571429,14.879999999999999,0.2657142857142857,5.24977210389719,0.98,-1.02,1.7294117647058818
14,Saturday,Q4,67,43,24,64.17910447761194,17.66,0.26358208955223883,5.21196935583114,0.98,-1.02,1.7214052287581696
0,Thursday,Q3,50,32,18,64.0,13.0,0.26,5.122259599315304,0.98,-1.02,1.7080610021786493
1,Wednesday,Q3,61,39,22,63.934426229508205,15.78,0.25868852459016395,5.103763000685597,0.98,-1.02,1.7032085561497319
11,Sunday,Q4,58,37,21,63.793103448275865,14.84,0.2558620689655172,5.041540486329837,0.98,-1.02,1.6928104575163392
23,Thursday,Q1,44,28,16,63.63636363636363,11.12,0.2527272727272727,4.961238512828104,0.98,-1.02,1.6813725490196079
18,Monday,Q1,44,28,16,63.63636363636363,11.12,0.2527272727272727,4.961238512828104,0.98,-1.02,1.6813725490196079
1,Sunday,Q1,66,42,24,63.63636363636363,16.68,0.25272727272727274,4.980430996535884,0.98,-1.02,1.6813725490196076
8,Tuesday,Q4,85,54,31,63.52941176470588,21.299999999999997,0.2505882352941176,4.943658848297397,0.98,-1.02,1.6736242884250472
20,Wednesday,Q4,52,33,19,63.46153846153846,12.959999999999999,0.2492307692307692,4.896334548746633,0.98,-1.02,1.6687306501547987
4,Monday,Q1,52,33,19,63.46153846153846,12.959999999999999,0.2492307692307692,4.896334548746633,0.98,-1.02,1.6687306501547987
2,Monday,Q3,41,26,15,63.41463414634146,10.18,0.24829268292682927,4.863735827928715,0.98,-1.02,1.6653594771241833
0,Tuesday,Q3,71,45,26,63.38028169014085,17.58,0.2476056338028169,4.874860833638802,0.98,-1.02,1.6628959276018096
16,Saturday,Q3,68,43,25,63.23529411764706,16.64,0.2447058823529412,4.812253215730849,0.98,-1.02,1.652549019607843
20,Monday,Q1,57,36,21,63.1578947368421,13.86,0.2431578947368421,4.77282328452072,0.98,-1.02,1.6470588235294112
1,Sunday,Q2,57,36,21,63.1578947368421,13.86,0.2431578947368421,4.7728232845207215,0.98,-1.02,1.6470588235294112
22,Wednesday,Q1,38,24,14,63.1578947368421,9.239999999999998,0.24315789473684207,4.751468263378672,0.98,-1.02,1.647058823529412
12,Sunday,Q4,65,41,24,63.07692307692307,15.7,0.24153846153846154,4.744078300821742,0.98,-1.02,1.6413398692810457
13,Saturday,Q1,65,41,24,63.07692307692307,15.7,0.24153846153846154,4.744078300821742,0.98,-1.02,1.6413398692810457
0,Saturday,Q3,46,29,17,63.04347826086957,11.079999999999998,0.24086956521739128,4.71476529825405,0.98,-1.02,1.6389850057670128
16,Tuesday,Q1,46,29,17,63.04347826086957,11.079999999999998,0.24086956521739128,4.71476529825405,0.98,-1.02,1.6389850057670128
4,Monday,Q3,54,34,20,62.96296296296296,12.919999999999998,0.23925925925925923,4.688841462372049,0.98,-1.02,1.633333333333333
5,Thursday,Q2,70,44,26,62.857142857142854,16.599999999999998,0.2371428571428571,4.654650078968596,0.98,-1.02,1.6259426847662137
22,Thursday,Q2,43,27,16,62.7906976744186,10.139999999999999,0.23581395348837206,4.605777306060644,0.98,-1.02,1.6213235294117647
18,Wednesday,Q2,51,32,19,62.745098039215684,11.979999999999999,0.2349019607843137,4.595379463782142,0.98,-1.02,1.6181630546955625
7,Saturday,Q4,59,37,22,62.71186440677966,13.819999999999999,0.2342372881355932,4.587755537790381,0.98,-1.02,1.615864527629233
18,Saturday,Q1,59,37,22,62.71186440677966,13.819999999999999,0.2342372881355932,4.58775553779038,0.98,-1.02,1.615864527629233
5,Sunday,Q4,56,35,21,62.5,12.879999999999999,0.22999999999999998,4.497549597386601,0.98,-1.02,1.6013071895424833
21,Sunday,Q1,56,35,21,62.5,12.879999999999999,0.22999999999999998,4.497549597386601,0.98,-1.02,1.6013071895424833
22,Wednesday,Q2,48,30,18,62.5,11.04,0.22999999999999998,4.490729957986291,0.98,-1.02,1.6013071895424837
21,Tuesday,Q2,56,35,21,62.5,12.879999999999999,0.22999999999999998,4.4975495973866,0.98,-1.02,1.6013071895424833
22,Thursday,Q4,40,25,15,62.5,9.2,0.22999999999999998,4.481165027088379,0.98,-1.02,1.601307189542484
1,Saturday,Q2,40,25,15,62.5,9.2,0.22999999999999998,4.4811650270883785,0.98,-1.02,1.601307189542484
1,Wednesday,Q4,56,35,21,62.5,12.879999999999999,0.22999999999999998,4.497549597386601,0.98,-1.02,1.6013071895424833
20,Friday,Q3,61,38,23,62.295081967213115,13.78,0.22590163934426227,4.415914392424455,0.98,-1.02,1.5873827791986352
11,Monday,Q2,61,38,23,62.295081967213115,13.78,0.22590163934426227,4.415914392424455,0.98,-1.02,1.5873827791986352
15,Tuesday,Q1,53,33,20,62.264150943396224,11.94,0.2252830188679245,4.39756768495259,0.98,-1.02,1.5852941176470587
21,Saturday,Q1,53,33,20,62.264150943396224,11.94,0.2252830188679245,4.397567684952589,0.98,-1.02,1.5852941176470587
19,Sunday,Q2,45,28,17,62.22222222222222,10.1,0.22444444444444445,4.3727476528472184,0.98,-1.02,1.5824682814302193
6,Sunday,Q1,45,28,17,62.22222222222222,10.1,0.22444444444444445,4.3727476528472184,0.98,-1.02,1.5824682814302193
19,Sunday,Q4,45,28,17,62.22222222222222,10.1,0.22444444444444445,4.3727476528472184,0.98,-1.02,1.5824682814302193
14,Wednesday,Q4,74,46,28,62.16216216216216,16.52,0.22324324324324324,4.367310987154383,0.98,-1.02,1.578431372549019
8,Tuesday,Q1,87,54,33,62.06896551724138,19.259999999999998,0.22137931034482755,4.333197349365424,0.98,-1.02,1.5721925133689834
20,Tuesday,Q4,42,26,16,61.904761904761905,9.16,0.2180952380952381,4.238698518741794,0.98,-1.02,1.5612745098039216
4,Wednesday,Q3,63,39,24,61.904761904761905,13.739999999999998,0.21809523809523806,4.255894120864588,0.98,-1.02,1.5612745098039207
7,Thursday,Q2,76,47,29,61.8421052631579,16.479999999999997,0.21684210526315786,4.235937577705738,0.98,-1.02,1.5571331981068284
11,Saturday,Q4,55,34,21,61.81818181818181,11.899999999999999,0.21636363636363634,4.215312993878822,0.98,-1.02,1.5555555555555554
8,Monday,Q4,55,34,21,61.81818181818181,11.899999999999999,0.21636363636363634,4.215312993878822,0.98,-1.02,1.5555555555555554
17,Sunday,Q1,34,21,13,61.76470588235294,7.319999999999999,0.2152941176470588,4.169305374335183,0.98,-1.02,1.552036199095023
2,Saturday,Q3,47,29,18,61.702127659574465,10.059999999999999,0.21404255319148932,4.161109578674384,0.98,-1.02,1.547930283224401
20,Sunday,Q3,47,29,18,61.702127659574465,10.059999999999999,0.21404255319148932,4.161109578674384,0.98,-1.02,1.547930283224401
0,Wednesday,Q1,47,29,18,61.702127659574465,10.059999999999999,0.21404255319148932,4.161109578674383,0.98,-1.02,1.547930283224401
18,Friday,Q3,60,37,23,61.66666666666667,12.799999999999999,0.21333333333333332,4.156348995946627,0.98,-1.02,1.5456095481670924
16,Wednesday,Q2,39,24,15,61.53846153846154,8.219999999999999,0.21076923076923074,4.085041740991274,0.98,-1.02,1.5372549019607846
17,Wednesday,Q3,52,32,20,61.53846153846154,10.959999999999999,0.21076923076923076,4.098457349324349,0.98,-1.02,1.5372549019607844
1,Thursday,Q4,65,40,25,61.53846153846154,13.7,0.21076923076923076,4.106485676997377,0.98,-1.02,1.5372549019607844
9,Tuesday,Q4,83,51,32,61.44578313253012,17.34,0.2089156626506024,4.075429009496519,0.98,-1.02,1.5312499999999998
21,Thursday,Q2,44,27,17,61.36363636363637,9.12,0.20727272727272725,4.019877526712507,0.98,-1.02,1.5259515570934257
3,Friday,Q1,62,38,24,61.29032258064516,12.759999999999998,0.2058064516129032,4.003490151979964,0.98,-1.02,1.5212418300653587
2,Sunday,Q2,62,38,24,61.29032258064516,12.759999999999998,0.2058064516129032,4.003490151979965,0.98,-1.02,1.5212418300653587
11,Saturday,Q2,62,38,24,61.29032258064516,12.759999999999998,0.2058064516129032,4.003490151979966,0.98,-1.02,1.5212418300653587
9,Saturday,Q1,62,38,24,61.29032258064516,12.759999999999998,0.2058064516129032,4.003490151979965,0.98,-1.02,1.5212418300653587
3,Monday,Q4,49,30,19,61.224489795918366,10.02,0.20448979591836733,3.9679784873468327,0.98,-1.02,1.51702786377709
4,Thursday,Q4,67,41,26,61.19402985074627,13.659999999999998,0.20388059701492534,3.9666428583264244,0.98,-1.02,1.5150829562594268
13,Friday,Q2,67,41,26,61.19402985074627,13.659999999999998,0.20388059701492534,3.9666428583264235,0.98,-1.02,1.5150829562594268
13,Friday,Q1,72,44,28,61.111111111111114,14.559999999999999,0.2022222222222222,3.934915257131731,0.98,-1.02,1.5098039215686272
18,Wednesday,Q1,54,33,21,61.111111111111114,10.919999999999998,0.2022222222222222,3.925667499911998,0.98,-1.02,1.5098039215686274
6,Wednesday,Q1,77,47,30,61.038961038961034,15.459999999999999,0.20077922077922078,3.9073094108936806,0.98,-1.02,1.5052287581699342
6,Wednesday,Q2,77,47,30,61.038961038961034,15.459999999999999,0.20077922077922078,3.9073094108936806,0.98,-1.02,1.5052287581699342
22,Friday,Q2,59,36,23,61.016949152542374,11.819999999999999,0.20033898305084744,3.8905117892526593,0.98,-1.02,1.5038363171355495
10,Thursday,Q4,82,50,32,60.97560975609756,16.36,0.1995121951219512,3.8830709673137735,0.98,-1.02,1.5012254901960784
19,Thursday,Q4,64,39,25,60.9375,12.719999999999999,0.19874999999999998,3.86083754365054,0.98,-1.02,1.4988235294117638
11,Sunday,Q3,69,42,27,60.86956521739131,13.62,0.19739130434782606,3.835455319297332,0.98,-1.02,1.494553376906318
10,Saturday,Q2,69,42,27,60.86956521739131,13.62,0.19739130434782606,3.8354553192973313,0.98,-1.02,1.494553376906318
14,Saturday,Q1,69,42,27,60.86956521739131,13.62,0.19739130434782606,3.835455319297332,0.98,-1.02,1.494553376906318
3,Sunday,Q2,51,31,20,60.78431372549019,9.979999999999999,0.1956862745098039,3.790976106739823,0.98,-1.02,1.48921568627451
21,Friday,Q1,56,34,22,60.71428571428571,10.879999999999999,0.19428571428571426,3.766013428395754,0.98,-1.02,1.4848484848484846
18,Saturday,Q2,56,34,22,60.71428571428571,10.879999999999999,0.19428571428571426,3.7660134283957536,0.98,-1.02,1.4848484848484846
16,Saturday,Q4,61,37,24,60.65573770491803,11.78,0.19311475409836065,3.745121845609049,0.98,-1.02,1.4812091503267968
4,Friday,Q4,61,37,24,60.65573770491803,11.78,0.19311475409836065,3.745121845609049,0.98,-1.02,1.4812091503267968
13,Sunday,Q4,66,40,26,60.60606060606061,12.68,0.1921212121212121,3.727380518581786,0.98,-1.02,1.4781297134238311
22,Sunday,Q1,66,40,26,60.60606060606061,12.68,0.1921212121212121,3.7273805185817865,0.98,-1.02,1.4781297134238311
23,Wednesday,Q3,66,40,26,60.60606060606061,12.68,0.1921212121212121,3.727380518581786,0.98,-1.02,1.4781297134238311
13,Friday,Q3,71,43,28,60.56338028169014,13.579999999999998,0.1912676056338028,3.71212685237142,0.98,-1.02,1.4754901960784312
1,Saturday,Q3,38,23,15,60.526315789473685,7.239999999999999,0.19052631578947365,3.674130002304867,0.98,-1.02,1.4732026143790855
14,Sunday,Q2,53,32,21,60.37735849056604,9.94,0.18754716981132075,3.628122326975326,0.98,-1.02,1.4640522875816995
23,Saturday,Q2,53,32,21,60.37735849056604,9.94,0.18754716981132075,3.628122326975326,0.98,-1.02,1.4640522875816995
1,Friday,Q1,58,35,23,60.3448275862069,10.84,0.18689655172413794,3.618022052517019,0.98,-1.02,1.4620630861040065
21,Monday,Q1,58,35,23,60.3448275862069,10.84,0.18689655172413794,3.618022052517019,0.98,-1.02,1.4620630861040065
7,Sunday,Q4,73,44,29,60.273972602739725,13.54,0.18547945205479452,3.595957761946785,0.98,-1.02,1.4577417173766056
6,Tuesday,Q4,73,44,29,60.273972602739725,13.54,0.18547945205479452,3.5959577619467855,0.98,-1.02,1.4577417173766056
8,Thursday,Q4,73,44,29,60.273972602739725,13.54,0.18547945205479452,3.5959577619467846,0.98,-1.02,1.4577417173766056
10,Wednesday,Q4,83,50,33,60.24096385542169,15.339999999999998,0.1848192771084337,3.5856484216763382,0.98,-1.02,1.455733808674985
23,Monday,Q1,55,33,22,60.0,9.899999999999999,0.17999999999999997,3.477753977392984,0.98,-1.02,1.4411764705882353
15,Thursday,Q4,70,42,28,60.0,12.599999999999998,0.17999999999999997,3.484647450911334,0.98,-1.02,1.4411764705882353
