hour,day_name,quarter,trades,wins,pnl,win_rate
13,Thursday,Q3,74,38,0.5199999999999987,51.35135135135135
21,Wednesday,Q4,37,19,0.25999999999999934,51.35135135135135
4,Sunday,Q1,39,20,0.2199999999999993,51.28205128205128
10,Wednesday,Q3,80,41,0.3999999999999986,51.24999999999999
8,Wednesday,Q1,84,43,0.3199999999999985,51.19047619047619
20,Sunday,Q4,47,24,0.059999999999999165,51.06382978723404
16,Friday,Q4,47,24,0.059999999999999165,51.06382978723404
22,Wednesday,Q3,47,24,0.059999999999999165,51.06382978723404
2,Wednesday,Q3,49,25,0.01999999999999913,51.02040816326531
17,Wednesday,Q1,51,26,-0.020000000000000906,50.98039215686274
20,Tuesday,Q3,53,27,-0.06000000000000094,50.943396226415096
15,Wednesday,Q3,55,28,-0.10000000000000098,50.90909090909091
2,Tuesday,Q4,55,28,-0.10000000000000098,50.90909090909091
4,Monday,Q2,55,28,-0.10000000000000098,50.90909090909091
16,Thursday,Q1,55,28,-0.10000000000000098,50.90909090909091
18,Monday,Q3,55,28,-0.10000000000000098,50.90909090909091
10,Saturday,Q1,57,29,-0.140000000000001,50.877192982456144
3,Friday,Q3,57,29,-0.140000000000001,50.877192982456144
21,Sunday,Q2,57,29,-0.140000000000001,50.877192982456144
10,Sunday,Q4,61,31,-0.22000000000000108,50.81967213114754
20,Monday,Q4,63,32,-0.2600000000000011,50.79365079365079
3,Thursday,Q1,71,36,-0.42000000000000126,50.70422535211267
9,Thursday,Q3,73,37,-0.4600000000000013,50.68493150684932
10,Tuesday,Q3,75,38,-0.5000000000000013,50.66666666666667
8,Tuesday,Q2,87,44,-0.7400000000000015,50.57471264367817
16,Wednesday,Q4,48,24,-0.9600000000000009,50.0
2,Monday,Q4,38,19,-0.7600000000000007,50.0
23,Tuesday,Q3,58,29,-1.160000000000001,50.0
5,Thursday,Q4,70,35,-1.4000000000000012,50.0
18,Saturday,Q3,58,29,-1.160000000000001,50.0
9,Friday,Q1,84,42,-1.6800000000000015,50.0
15,Friday,Q2,62,31,-1.240000000000001,50.0
5,Sunday,Q3,48,24,-0.9600000000000009,50.0
15,Tuesday,Q3,52,26,-1.040000000000001,50.0
11,Thursday,Q1,74,37,-1.4800000000000013,50.0
4,Wednesday,Q2,66,33,-1.3200000000000012,50.0
23,Saturday,Q1,64,32,-1.2800000000000011,50.0
3,Monday,Q3,52,26,-1.040000000000001,50.0
21,Monday,Q4,52,26,-1.040000000000001,50.0
0,Friday,Q4,56,28,-1.120000000000001,50.0
8,Saturday,Q3,50,25,-1.0000000000000009,50.0
13,Monday,Q3,66,33,-1.3200000000000012,50.0
13,Wednesday,Q2,84,42,-1.6800000000000015,50.0
3,Saturday,Q3,46,23,-0.9200000000000008,50.0
12,Wednesday,Q4,76,38,-1.5200000000000014,50.0
2,Tuesday,Q3,60,30,-1.200000000000001,50.0
2,Thursday,Q3,66,33,-1.3200000000000012,50.0
5,Friday,Q1,60,30,-1.200000000000001,50.0
4,Sunday,Q3,42,21,-0.8400000000000007,50.0
7,Wednesday,Q1,78,39,-1.5600000000000014,50.0
4,Saturday,Q4,42,21,-0.8400000000000007,50.0
2,Monday,Q1,36,18,-0.7200000000000006,50.0
2,Friday,Q2,66,33,-1.3200000000000012,50.0
14,Friday,Q4,83,41,-2.6600000000000015,49.39759036144578
10,Tuesday,Q1,83,41,-2.6600000000000015,49.39759036144578
7,Tuesday,Q1,81,40,-2.6200000000000014,49.382716049382715
7,Friday,Q2,75,37,-2.5000000000000013,49.333333333333336
9,Tuesday,Q1,71,35,-2.4200000000000013,49.29577464788733
8,Sunday,Q1,69,34,-2.3800000000000012,49.275362318840585
6,Monday,Q1,63,31,-2.260000000000001,49.2063492063492
3,Wednesday,Q2,63,31,-2.260000000000001,49.2063492063492
15,Friday,Q4,61,30,-2.220000000000001,49.18032786885246
15,Saturday,Q2,61,30,-2.220000000000001,49.18032786885246
1,Sunday,Q3,57,28,-2.140000000000001,49.122807017543856
18,Monday,Q4,57,28,-2.140000000000001,49.122807017543856
4,Tuesday,Q3,55,27,-2.100000000000001,49.09090909090909
2,Wednesday,Q4,55,27,-2.100000000000001,49.09090909090909
21,Sunday,Q4,55,27,-2.100000000000001,49.09090909090909
0,Thursday,Q4,55,27,-2.100000000000001,49.09090909090909
7,Saturday,Q1,51,25,-2.020000000000001,49.01960784313725
15,Wednesday,Q4,51,25,-2.020000000000001,49.01960784313725
3,Monday,Q1,47,23,-1.9400000000000008,48.93617021276596
18,Tuesday,Q2,45,22,-1.9000000000000008,48.888888888888886
7,Wednesday,Q4,80,39,-3.6000000000000014,48.75
14,Thursday,Q2,80,39,-3.6000000000000014,48.75
0,Saturday,Q4,37,18,-1.7400000000000007,48.64864864864865
2,Friday,Q3,68,33,-3.360000000000001,48.529411764705884
13,Sunday,Q2,66,32,-3.320000000000001,48.484848484848484
11,Saturday,Q1,66,32,-3.320000000000001,48.484848484848484
11,Sunday,Q1,64,31,-3.280000000000001,48.4375
9,Sunday,Q3,64,31,-3.280000000000001,48.4375
2,Thursday,Q1,58,28,-3.160000000000001,48.275862068965516
7,Tuesday,Q4,87,42,-4.740000000000002,48.275862068965516
8,Tuesday,Q3,87,42,-4.740000000000002,48.275862068965516
22,Sunday,Q2,58,28,-3.160000000000001,48.275862068965516
12,Saturday,Q2,56,27,-3.120000000000001,48.214285714285715
6,Tuesday,Q1,79,38,-4.580000000000002,48.10126582278481
6,Friday,Q2,79,38,-4.580000000000002,48.10126582278481
18,Friday,Q2,52,25,-3.040000000000001,48.07692307692308
9,Friday,Q3,77,37,-4.540000000000001,48.05194805194805
16,Thursday,Q3,48,23,-2.960000000000001,47.91666666666667
20,Saturday,Q3,48,23,-2.960000000000001,47.91666666666667
0,Friday,Q3,46,22,-2.920000000000001,47.82608695652174
17,Wednesday,Q4,46,22,-2.920000000000001,47.82608695652174
14,Wednesday,Q1,92,44,-5.840000000000002,47.82608695652174
23,Sunday,Q3,44,21,-2.880000000000001,47.72727272727273
0,Wednesday,Q2,44,21,-2.880000000000001,47.72727272727273
2,Friday,Q1,65,31,-4.300000000000001,47.69230769230769
17,Tuesday,Q3,42,20,-2.8400000000000007,47.61904761904761
12,Thursday,Q4,84,40,-5.6800000000000015,47.61904761904761
3,Wednesday,Q3,63,30,-4.260000000000002,47.61904761904761
14,Saturday,Q2,63,30,-4.260000000000002,47.61904761904761
5,Friday,Q2,63,30,-4.260000000000002,47.61904761904761
12,Tuesday,Q2,82,39,-5.6400000000000015,47.5609756097561
10,Thursday,Q3,80,38,-5.600000000000001,47.5
19,Sunday,Q3,40,19,-2.8000000000000007,47.5
14,Wednesday,Q3,78,37,-5.560000000000001,47.43589743589743
18,Thursday,Q1,57,27,-4.140000000000001,47.368421052631575
17,Friday,Q3,38,18,-2.7600000000000007,47.368421052631575
6,Friday,Q3,76,36,-5.520000000000001,47.368421052631575
9,Monday,Q2,57,27,-4.140000000000001,47.368421052631575
16,Tuesday,Q3,38,18,-2.7600000000000007,47.368421052631575
20,Wednesday,Q2,55,26,-4.100000000000001,47.27272727272727
18,Tuesday,Q4,53,25,-4.0600000000000005,47.16981132075472
3,Tuesday,Q4,53,25,-4.0600000000000005,47.16981132075472
21,Tuesday,Q3,53,25,-4.0600000000000005,47.16981132075472
19,Saturday,Q4,53,25,-4.0600000000000005,47.16981132075472
15,Thursday,Q2,70,33,-5.400000000000001,47.14285714285714
16,Sunday,Q2,34,16,-2.6800000000000006,47.05882352941176
6,Sunday,Q2,49,23,-3.980000000000001,46.93877551020408
15,Monday,Q3,49,23,-3.980000000000001,46.93877551020408
14,Monday,Q2,64,30,-5.280000000000001,46.875
22,Tuesday,Q3,47,22,-3.940000000000001,46.808510638297875
19,Saturday,Q2,47,22,-3.940000000000001,46.808510638297875
10,Sunday,Q3,62,29,-5.240000000000001,46.774193548387096
10,Thursday,Q2,77,36,-6.540000000000001,46.75324675324675
4,Tuesday,Q4,60,28,-5.200000000000001,46.666666666666664
6,Thursday,Q3,73,34,-6.460000000000001,46.57534246575342
7,Monday,Q3,73,34,-6.460000000000001,46.57534246575342
18,Monday,Q2,43,20,-3.8600000000000008,46.51162790697674
19,Thursday,Q2,56,26,-5.120000000000001,46.42857142857143
14,Sunday,Q3,54,25,-5.080000000000001,46.2962962962963
13,Wednesday,Q1,78,36,-7.560000000000001,46.15384615384615
15,Friday,Q3,65,30,-6.300000000000001,46.15384615384615
7,Sunday,Q2,63,29,-6.260000000000002,46.03174603174603
13,Sunday,Q1,61,28,-6.220000000000001,45.90163934426229
23,Wednesday,Q1,61,28,-6.220000000000001,45.90163934426229
